lev_timestamp,site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,timestamp_quarter,baseline_value,relative_to_baseline,ObjectId
10/3/17,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.63,null,null,1,USDA,m,1,A,T,A,3,96.03666666666668,Greater,2369
6/28/16,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,63.45,null,null,1,USDA,m,1,A,T,A,2,66.68,Less,2371
6/6/02,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.8,null,null,1,USGS,m,2,S,V,A,2,98.58,Less,2372
3/17/11,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,45.31,null,null,1,USDA,m,1,A,T,A,1,91.18857142857142,Less,2378
10/4/18,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.35,null,null,1,USDA,m,1,A,T,A,3,96.74666666666667,Greater,2381
7/14/17,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,75.98,null,null,1,USDA,m,1,A,T,A,2,69.19333333333333,Greater,2384
6/14/06,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.67,null,null,1,USGS,m,2,S,V,A,2,97.598,Less,2385
4/11/12,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,78.15,null,null,1,USDA,m,1,A,T,A,1,86.10857142857142,Less,2390
7/18/19,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.52,null,null,1,USDA,m,1,A,T,A,3,97.14285714285714,Greater,2391
7/13/18,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,92.73,null,null,1,USDA,m,1,A,T,A,2,74.76833333333333,Greater,2396
6/12/07,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.08,null,null,1,USGS,m,2,S,V,A,2,96.244,Less,2397
1/15/13,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,88.18,null,null,1,USDA,m,1,A,T,A,1,86.36749999999999,Greater,2402
10/8/20,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.86,null,null,null,USGS,m,2,S,V,A,3,96.98166666666667,Less,2403
6/26/19,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,112.81,null,null,1,USDA,m,1,A,T,A,2,79.645,Greater,2407
5/20/08,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.54,null,null,1,USGS,m,2,S,V,A,2,95.358,Less,2409
3/19/13,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,89.93,null,null,1,USDA,m,1,A,T,A,1,79.71714285714286,Greater,2414
10/3/22,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.91,null,null,1,USGS,m,2,S,V,A,3,97.054,Less,2415
4/12/16,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,119.49,null,null,1,USDA,m,1,A,T,A,1,118.2425,Greater,2418
5/22/08,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.43,null,null,1,USGS,m,2,S,V,A,2,95.20333333333333,Less,2421
10/12/59,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,85.7,null,null,1,null,D,2,null,Z,A,3,null,null,2422
3/11/14,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,81.5,null,null,1,USDA,m,1,A,T,A,1,79.94,Greater,2428
12/9/46,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,82.3,null,null,1,null,D,2,null,S,A,4,null,null,2430
1/19/17,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,119.84,null,null,1,USDA,m,1,A,T,A,1,118.42,Greater,2434
6/9/09,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.42,null,null,1,USGS,m,2,S,V,A,2,94.02799999999999,Greater,2436
9/23/81,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,78.8,null,null,1,null,D,2,null,V,A,3,null,null,2437
4/2/15,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,42.12,null,null,1,USDA,m,1,A,T,A,1,71.38,Less,2443
12/8/49,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,83.5,null,null,1,null,D,2,null,S,A,4,null,null,2445
9/7/82,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,91.6,null,null,1,null,D,2,null,V,A,3,null,null,2449
4/5/17,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,119.94,null,null,1,USDA,m,1,A,T,A,1,118.8288888888889,Greater,2451
5/17/10,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.4,null,null,1,USGS,m,2,S,T,A,2,94.25666666666666,Greater,2452
4/11/16,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,59.03,null,null,1,USDA,m,1,A,T,A,1,71.105,Less,2458
12/18/50,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,83.03,null,null,1,null,D,2,null,S,A,4,null,null,2460
8/22/02,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,66.65,null,null,1,USGS,m,2,S,V,A,3,null,null,2464
1/17/18,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,120.24,null,null,1,USDA,m,1,A,T,A,1,118.97,Greater,2466
6/28/11,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.47,null,null,1,USDA,m,1,A,T,A,2,94.42999999999999,Greater,2467
1/18/17,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,71.36,null,null,1,USDA,m,1,A,T,A,1,71.13333333333334,Greater,2473
12/1/52,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,84.74,null,null,1,null,D,2,null,S,A,4,83.3925,Greater,2475
10/1/02,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,70.32,null,null,1,USGS,D,2,S,V,A,3,null,null,2479
4/12/18,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,120.34,null,null,1,USDA,m,1,A,T,A,1,119.28699999999999,Greater,2481
6/21/12,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.72,null,null,1,USDA,m,1,A,T,A,2,94.59125,Greater,2482
4/3/17,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,75.96,null,null,1,USDA,m,1,A,T,A,1,70.17111111,Greater,2488
12/2/53,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,85.4,null,null,1,null,D,2,null,S,A,4,83.79400000000001,Greater,2490
8/10/06,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,133.44,null,null,1,USGS,m,2,S,V,A,3,null,null,2494
1/30/19,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,120.85,null,null,1,USDA,m,1,A,T,A,1,119.42909090909092,Greater,2496
6/5/13,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.77,null,null,1,USDA,m,1,A,T,A,2,94.72222222222223,Greater,2499
1/17/18,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,83.79,null,null,1,USDA,m,1,A,T,A,1,71.533,Greater,2504
11/21/54,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,83.72,null,null,1,null,D,2,null,S,A,4,84.078,Less,2506
8/13/07,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,114.75,null,null,1,USGS,m,2,S,V,A,3,96.28999999999999,Greater,2507
3/27/19,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,120.91,null,null,1,USDA,m,1,A,T,A,1,119.5525,Greater,2510
6/3/14,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.94,null,null,1,USDA,m,1,A,T,A,2,95.08555555555557,Greater,2513
4/11/18,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,88.24,null,null,1,USDA,m,1,A,T,A,1,75.826,Greater,2519
12/7/59,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,86.48,null,null,1,null,D,2,null,S,A,4,null,null,2521
8/20/08,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,112.34,null,null,1,USGS,m,2,S,V,A,3,99.5,Greater,2522
4/10/20,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,121.41,null,null,1,USGS,m,2,S,V,A,1,120.15,Greater,2525
7/1/15,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.7,null,null,1,USDA,m,1,A,T,A,2,95.77428571428571,Greater,2530
1/31/19,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,102.6,null,null,1,USDA,m,1,A,T,A,1,78.25999999999999,Greater,2535
2/6/73,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,89.05,null,null,1,null,D,2,null,S,A,1,92.06142857142856,Less,2538
12/4/79,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,83.5,null,null,1,null,D,1,null,Z,A,4,null,null,2539
9/4/09,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,75.55,null,null,1,USGS,m,2,S,V,A,3,101.28,Less,2542
2/9/21,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,121.57,null,null,1,USGS,m,2,S,V,A,1,120.2790909090909,Greater,2543
6/29/16,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.45,null,null,1,USDA,m,1,A,T,A,2,96.20714285714287,Greater,2546
3/28/19,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,103.02,null,null,1,USDA,m,1,A,T,A,1,80.32333333333332,Greater,2553
2/12/74,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,89.3,null,null,1,null,D,2,null,Z,A,1,91.69285714285714,Less,2556
1/20/75,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,86.5,null,null,1,null,D,1,null,S,A,1,90.77,Less,2559
1/19/76,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,86.3,null,null,1,null,D,1,null,S,A,1,89.36999999999999,Less,2562
2/27/78,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,84.7,null,null,1,null,D,1,null,S,A,1,87.165,Less,2565
2/25/79,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,82.8,null,null,1,null,D,2,null,Z,A,1,86.44166666666666,Less,2568
2/9/81,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,84.1,null,null,1,null,D,1,null,Z,A,1,85.61666666666667,Less,2571
3/2/01,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.18,null,null,1,USGS,m,2,S,V,A,1,null,null,2574
1/15/02,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.5,null,null,1,USGS,m,2,S,V,A,1,null,null,2577
3/21/02,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.44,null,null,1,USGS,m,2,S,V,A,1,null,null,2580
3/27/02,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.4,null,null,1,USGS,m,2,S,V,A,1,97.38,Less,2583
4/10/03,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.6,null,null,1,USGS,m,2,S,V,A,1,97.224,Less,2586
4/6/05,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.2,null,null,1,USGS,m,2,S,V,A,1,96.72000000000001,Less,2589
2/22/06,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.92,null,null,1,USGS,m,2,S,V,A,1,96.32000000000001,Less,2592
2/19/08,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.98,null,null,1,USGS,m,2,S,V,A,1,96.0275,Less,2595
3/5/09,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.44,null,null,1,USGS,m,2,S,V,A,1,95.13999999999999,Less,2598
3/17/10,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.22,null,null,1,USGS,m,2,S,T,A,1,94.72666666666667,Greater,2601
3/17/11,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.68,null,null,1,USDA,m,1,A,T,A,1,94.57333333333334,Greater,2604
4/11/12,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.68,null,null,1,USDA,m,1,A,T,A,1,94.82000000000001,Greater,2607
1/16/13,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.93,null,null,1,USDA,m,1,A,T,A,1,94.97857142857143,Greater,2610
3/19/13,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.78,null,null,1,USDA,m,1,A,T,A,1,95.24428571428572,Greater,2613
3/11/14,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.7,null,null,1,USDA,m,1,A,T,A,1,95.42625000000001,Greater,2616
4/2/15,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.22,null,null,1,USDA,m,1,A,T,A,1,95.70625000000001,Greater,2619
4/12/16,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.16,null,null,1,USDA,m,1,A,T,A,1,96.04625,Greater,2622
1/18/17,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,98.02,null,null,1,USDA,m,1,A,T,A,1,96.26555555555555,Greater,2625
4/3/17,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,98.18,null,null,1,USDA,m,1,A,T,A,1,96.59444444444445,Greater,2628
4/11/18,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,98.78,null,null,1,USDA,m,1,A,T,A,1,96.93888889,Greater,2631
1/31/19,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.12,null,null,1,USDA,m,1,A,T,A,1,97.15700000000001,Greater,2634
3/28/19,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.25,null,null,1,USDA,m,1,A,T,A,1,97.34727272727272,Greater,2637
4/10/20,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,98.61,null,null,1,USGS,m,2,S,V,A,1,98.00444444444446,Greater,2640
2/9/21,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.21,null,null,1,USGS,m,2,S,V,A,1,97.725,Less,2643
4/6/21,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,95.96,null,null,1,USGS,m,2,S,V,A,1,97.651,Less,2646
2/4/22,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.15,null,null,1,USGS,m,2,S,V,A,1,97.60545454545455,Less,2649
9/1/10,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,56.72,null,null,1,USGS,m,2,S,V,A,3,98.56,Less,2654
7/14/17,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.73,null,null,1,USDA,m,1,A,T,A,2,96.53999999999999,Greater,2655
7/7/82,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,89.4,null,null,1,null,D,2,null,V,A,2,null,null,2660
4/6/21,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,121.66,null,null,1,USGS,m,2,S,V,A,1,120.51818181818182,Greater,2663
12/6/00,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,99.24,null,null,1,USGS,m,2,S,V,A,4,null,null,2665
7/13/18,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,98.94,null,null,1,USDA,m,1,A,T,A,2,97.03571428571429,Greater,2667
9/26/11,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,65.48,null,null,1,USDA,m,1,A,T,A,3,93.04666666666667,Less,2671
6/22/83,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,56.7,null,null,1,null,D,2,null,V,A,2,null,null,2673
6/25/20,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.79,null,null,null,USGS,m,2,S,V,A,2,97.09166666666668,Less,2678
10/18/02,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.05,null,null,1,USGS,m,2,S,V,A,4,null,null,2679
2/4/22,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,122.23,null,null,1,USGS,m,2,S,V,A,1,120.66083333333334,Greater,2680
9/25/12,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,83.55,null,null,1,USDA,m,1,A,T,A,3,91.69000000000001,Less,2687
6/14/00,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,93.63,null,null,1,USGS,D,2,S,V,A,2,null,null,2691
6/29/21,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.73,null,null,1,USGS,m,2,S,V,A,2,97.05666666666667,Less,2693
12/17/03,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.25,null,null,1,USGS,m,2,S,V,A,4,null,null,2694
4/4/22,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,122.24,null,null,1,USGS,m,2,S,V,A,1,120.89333333333333,Greater,2695
9/12/14,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,82.68,null,null,1,USDA,m,1,A,T,A,3,79.38666666666667,Greater,2702
5/18/01,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,48.89,null,null,1,USGS,m,2,S,V,A,2,null,null,2703
12/31/03,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.42,null,null,1,USGS,m,2,S,V,A,4,97.24,Less,2710
6/28/22,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.24,null,null,1,USGS,m,2,S,V,A,2,96.94000000000001,Less,2711
1/30/23,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,122.47,null,null,1,USGS,m,2,S,V,P,1,121.01461538461537,Greater,2713
5/17/02,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,61.93,null,null,1,USGS,m,2,S,V,A,2,null,null,2714
9/29/15,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,52.39,null,null,1,USDA,m,1,A,T,A,3,69.395,Less,2717
11/9/05,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.78,null,null,1,USGS,m,2,S,V,A,4,96.548,Less,2725
6/26/23,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,97.02,null,null,1,USGS,m,2,S,V,P,2,96.98571428571428,Greater,2726
2/14/24,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,122.91,null,null,1,USGS,m,2,S,V,P,1,121.3975,Greater,2728
6/12/02,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,64.65,null,null,1,USGS,m,2,S,V,A,2,67.275,Less,2729
10/3/17,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,80.05,null,null,1,USDA,m,1,A,T,A,3,72.83000000000001,Greater,2731
11/21/06,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,92.25,null,null,1,USGS,m,2,S,V,A,4,95.83166666666666,Less,2740
4/17/03,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,82.12,null,null,1,USGS,m,2,S,V,A,2,70.244,Greater,2741
4/18/24,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,96.8,null,null,1,USGS,m,2,S,V,P,2,96.89285714285714,Less,2742
6/28/11,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,117.42,null,null,1,USDA,m,1,A,T,A,2,null,null,2744
10/4/18,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,99.39,null,null,1,USDA,m,1,A,T,A,3,79.612,Greater,2748
11/4/08,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,93.93,null,null,1,USGS,m,2,S,V,A,4,94.94666666666666,Less,2755
5/25/04,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,104.25,null,null,1,USGS,m,2,S,V,A,2,75.91166666666668,Greater,2756
9/21/56,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,86.03,null,null,1,null,D,2,null,S,A,3,null,null,2757
6/19/12,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,117.97,null,null,1,USDA,m,1,A,T,A,2,null,null,2759
10/31/73,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,79.2,null,null,1,null,D,2,null,Z,A,4,null,null,2763
12/7/09,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,94.72,null,null,1,USGS,m,2,S,V,A,4,94.55833333333334,Greater,2770
9/4/57,3.13421E+14,D-21-21 27CBD [BELLA VISTA],31.57315029,-110.2039679,BELLA VISTA,USGS,GW,86.01,null,null,1,null,D,2,null,S,A,3,null,null,2771
7/1/05,3.12943E+14,D-22-20 26ABB1 [ANTELOPE 3],31.49537474,-110.2823029,ANTELOPE 3,USGS,GW,120.29,null,null,1,USGS,m,2,S,V,A,2,82.25142857142858,Greater,2772
6/6/13,3.1321E+14,D-22-21 11BDA1 [SB RANCH],31.5361111,-110.1825,SB RANCH,USGS,GW,118.54,null,null,1,USDA,m,1,A,T,A,2,null,null,2774
